,id_flights,Month,DayofMonth,DayOfWeek,DepTime,ArrTime,UniqueCarrier,ActualElapsedTime,CRSElapsedTime,AirTime,ArrDelay,DepDelay,Origin,Dest,Distance,weekend
15410,262093,2,13,3,913.0,1705.0,15,292.0,307.0,272.0,6.0,21.0,259,135,2419,0
15411,868426,5,30,5,1315.0,1614.0,5,179.0,163.0,138.0,99.0,83.0,136,210,925,0
15412,1062471,6,16,1,2021.0,2317.0,5,176.0,168.0,131.0,384.0,376.0,18,96,745,0
15413,1487978,9,13,6,1129.0,1301.0,11,92.0,90.0,69.0,31.0,29.0,210,207,416,1
15414,1710036,11,30,7,753.0,1100.0,1,127.0,140.0,113.0,25.0,38.0,81,63,936,1
15415,1907684,12,2,2,1817.0,2052.0,4,155.0,169.0,136.0,33.0,47.0,215,162,1035,0
15416,1258698,7,13,7,2213.0,39.0,6,146.0,115.0,77.0,144.0,113.0,18,79,547,1
15417,1540586,10,27,1,1735.0,1915.0,18,160.0,163.0,117.0,22.0,25.0,96,35,748,0
15418,302913,2,1,5,925.0,1025.0,11,60.0,67.0,41.0,3.0,10.0,81,291,181,0
15419,1904699,12,18,4,1226.0,1529.0,3,183.0,160.0,133.0,49.0,26.0,258,157,954,0
15420,434670,3,3,1,1629.0,1755.0,14,146.0,156.0,122.0,11.0,21.0,68,157,833,0
15421,27813,1,29,2,837.0,933.0,17,56.0,65.0,47.0,-2.0,7.0,157,155,236,0
15422,1107628,7,21,1,1811.0,2255.0,18,164.0,160.0,151.0,15.0,11.0,209,249,1167,0
15423,1671750,11,2,7,1948.0,2249.0,17,121.0,135.0,109.0,-6.0,8.0,157,80,862,1
15424,1568160,10,26,7,1502.0,1630.0,16,88.0,94.0,68.0,26.0,32.0,63,177,468,1
15425,1419600,8,7,4,1020.0,1748.0,6,268.0,274.0,246.0,9.0,15.0,157,18,1946,0
15426,143449,1,23,3,1712.0,1901.0,0,109.0,76.0,48.0,46.0,13.0,87,90,331,0
15427,90227,1,28,1,2103.0,2121.0,16,78.0,77.0,52.0,10.0,9.0,220,209,325,0
15428,1799081,12,9,2,1249.0,1325.0,14,36.0,41.0,19.0,4.0,9.0,68,80,72,0
15429,1572896,10,24,5,1953.0,2228.0,6,155.0,134.0,123.0,169.0,148.0,245,18,749,0
15430,1190358,7,24,4,2305.0,542.0,9,217.0,218.0,201.0,5.0,6.0,220,18,1587,0
15431,524719,3,20,4,1406.0,1453.0,0,107.0,113.0,68.0,3.0,9.0,87,35,457,0
15432,1904663,12,18,4,2024.0,2310.0,3,166.0,172.0,141.0,138.0,144.0,271,257,978,0
15433,1720445,11,17,1,910.0,1113.0,5,243.0,253.0,213.0,0.0,10.0,136,268,1609,0
15434,1292250,8,28,4,757.0,948.0,18,111.0,132.0,94.0,1.0,22.0,136,175,643,0
15435,541282,3,2,7,2035.0,2326.0,1,171.0,180.0,144.0,86.0,95.0,186,162,1097,1
15436,1679842,11,21,5,1723.0,2021.0,7,118.0,136.0,99.0,-10.0,8.0,207,18,821,0
15437,1020418,6,8,7,2241.0,2354.0,12,73.0,45.0,36.0,38.0,10.0,199,84,144,1
15438,677937,4,24,4,2233.0,2317.0,12,44.0,45.0,27.0,6.0,7.0,87,119,120,0
15439,392740,3,19,3,2106.0,2223.0,17,77.0,75.0,63.0,98.0,96.0,148,130,359,0
15440,1686204,11,13,4,1121.0,1328.0,9,307.0,289.0,258.0,29.0,11.0,18,248,1891,0
15441,1121869,7,19,6,852.0,940.0,19,48.0,50.0,30.0,43.0,45.0,197,210,109,1
15442,1231264,7,19,6,1116.0,1454.0,1,158.0,144.0,114.0,55.0,41.0,80,210,888,1
15443,1292943,8,14,4,1754.0,2033.0,18,159.0,77.0,37.0,136.0,54.0,96,232,160,0
15444,1255753,7,7,1,1910.0,2040.0,6,90.0,90.0,58.0,10.0,10.0,18,177,403,0
15445,1469446,9,17,3,1352.0,1615.0,16,143.0,137.0,110.0,148.0,142.0,219,18,665,0
15446,633095,4,2,3,1109.0,1407.0,15,118.0,141.0,101.0,2.0,25.0,157,80,862,0
15447,402500,3,26,3,1631.0,2352.0,17,261.0,280.0,238.0,-3.0,16.0,155,13,2237,0
15448,1594444,10,30,4,1441.0,1613.0,12,212.0,219.0,188.0,9.0,16.0,199,257,1399,0
15449,1526992,10,15,3,2155.0,2250.0,17,55.0,60.0,43.0,5.0,10.0,155,248,258,0
15450,642363,4,18,5,1030.0,1225.0,16,295.0,332.0,275.0,8.0,45.0,96,220,2133,0
15451,963238,6,19,4,850.0,1434.0,15,224.0,236.0,204.0,-2.0,10.0,80,37,1754,0
15452,1017661,6,18,3,2013.0,2142.0,11,89.0,105.0,68.0,227.0,243.0,61,162,418,0
15453,1885317,12,9,2,1827.0,2011.0,0,164.0,170.0,136.0,101.0,107.0,79,86,897,0
15454,1009386,6,20,5,2023.0,2308.0,11,105.0,105.0,78.0,73.0,73.0,210,280,607,0
15455,124990,1,6,7,1934.0,2123.0,11,109.0,114.0,90.0,24.0,29.0,133,210,510,1
15456,1790609,12,1,1,1734.0,1851.0,14,137.0,124.0,111.0,117.0,104.0,267,258,599,0
15457,1435989,9,24,3,1754.0,1837.0,17,43.0,70.0,32.0,17.0,44.0,285,149,180,0
15458,1779540,12,25,4,1219.0,1352.0,19,93.0,82.0,57.0,37.0,26.0,80,69,230,0
15459,1406095,8,23,6,2116.0,2255.0,4,99.0,99.0,46.0,16.0,16.0,150,244,264,1
15460,1613752,10,24,5,2331.0,709.0,5,278.0,256.0,253.0,28.0,6.0,157,61,2053,0
15461,1717170,11,25,2,1320.0,1626.0,4,186.0,183.0,161.0,53.0,50.0,150,104,1069,0
15462,1420148,8,8,5,1142.0,1211.0,6,209.0,223.0,192.0,31.0,45.0,18,288,1541,0
15463,700090,4,2,3,1710.0,1941.0,1,151.0,154.0,124.0,12.0,15.0,200,210,837,0
15464,522209,3,19,3,1605.0,1758.0,0,113.0,128.0,98.0,23.0,38.0,199,35,695,0
15465,716472,4,2,3,2103.0,2150.0,5,47.0,58.0,29.0,-3.0,8.0,136,20,140,0
15466,1375641,8,21,4,1940.0,2047.0,12,127.0,118.0,102.0,29.0,20.0,87,199,528,0
15467,594182,4,25,5,1504.0,1631.0,17,87.0,95.0,67.0,31.0,39.0,155,268,397,0
15468,288022,2,22,5,2150.0,5.0,7,135.0,91.0,102.0,99.0,55.0,18,203,399,0
15469,1665781,11,5,3,1837.0,2037.0,16,120.0,117.0,93.0,15.0,12.0,80,220,602,0
15470,372815,3,4,2,1826.0,1954.0,17,148.0,155.0,136.0,9.0,16.0,185,179,838,0
15471,35481,1,31,4,2002.0,2257.0,18,175.0,178.0,144.0,64.0,67.0,199,136,1034,0
15472,230418,2,12,2,1556.0,1759.0,19,123.0,94.0,63.0,115.0,86.0,135,37,413,0
15473,1079008,6,19,4,1518.0,1856.0,6,218.0,180.0,188.0,61.0,23.0,104,162,1076,0
15474,1578843,10,1,3,915.0,1010.0,7,55.0,50.0,20.0,25.0,20.0,176,18,79,0
15475,96746,1,18,5,922.0,1159.0,6,157.0,174.0,135.0,60.0,77.0,104,162,1076,0
15476,1590183,10,27,1,1050.0,1303.0,11,133.0,110.0,120.0,43.0,20.0,137,210,588,0
15477,570973,3,16,7,1257.0,1519.0,6,142.0,144.0,106.0,15.0,17.0,18,162,761,1
15478,1883046,12,8,1,1253.0,1340.0,0,47.0,62.0,24.0,48.0,63.0,61,87,95,0
15479,606110,4,30,3,1424.0,1613.0,18,109.0,110.0,89.0,23.0,24.0,185,61,544,0
15480,271703,2,18,1,1603.0,1725.0,16,82.0,100.0,63.0,5.0,23.0,162,224,335,0
15481,257841,2,26,2,2111.0,2304.0,15,113.0,120.0,89.0,49.0,56.0,259,257,679,0
15482,683533,4,7,1,1740.0,1826.0,12,46.0,55.0,33.0,19.0,28.0,119,87,120,0
15483,1838974,12,23,2,1644.0,1815.0,7,151.0,128.0,92.0,497.0,474.0,73,207,614,0
15484,259391,2,4,1,1505.0,1802.0,15,117.0,147.0,94.0,80.0,110.0,210,96,719,0
15485,984182,6,28,6,1657.0,2329.0,6,272.0,286.0,248.0,-8.0,6.0,267,104,2083,1
15486,49680,1,20,7,1630.0,1853.0,13,143.0,159.0,134.0,7.0,23.0,215,73,892,1
15487,1726345,11,13,4,1122.0,1325.0,6,123.0,109.0,75.0,26.0,12.0,18,48,576,0
15488,1483786,9,27,6,1445.0,1603.0,11,78.0,75.0,58.0,118.0,115.0,264,157,308,1
15489,1471022,9,26,5,2054.0,2228.0,16,94.0,89.0,84.0,59.0,54.0,37,79,399,0
15490,437496,3,12,3,1134.0,1239.0,14,65.0,64.0,40.0,10.0,9.0,80,85,251,0
15491,1296476,8,29,5,1231.0,1309.0,18,98.0,74.0,65.0,30.0,6.0,61,187,328,0
15492,579501,4,10,4,1055.0,1333.0,17,218.0,230.0,203.0,-2.0,10.0,48,249,1407,0
15493,973482,6,13,5,549.0,806.0,16,137.0,155.0,122.0,11.0,29.0,216,220,1009,0
15494,234878,2,6,3,1922.0,2055.0,13,93.0,96.0,72.0,46.0,49.0,238,73,390,0
15495,654916,4,25,5,1156.0,1512.0,7,136.0,127.0,110.0,40.0,31.0,19,18,765,0
15496,1887868,12,2,2,2210.0,2304.0,1,54.0,55.0,33.0,64.0,65.0,81,20,190,0
15497,1300435,8,12,2,2127.0,2253.0,19,86.0,103.0,70.0,7.0,24.0,37,135,413,0
15498,1278572,8,19,2,1356.0,1634.0,17,158.0,170.0,139.0,-1.0,11.0,219,104,992,0
15499,1499404,9,10,3,1917.0,2321.0,1,184.0,200.0,171.0,-4.0,12.0,81,162,1389,0
15500,669764,4,22,2,810.0,1138.0,11,148.0,155.0,127.0,33.0,40.0,81,57,987,0
15501,1773286,12,9,2,800.0,1059.0,18,119.0,135.0,104.0,59.0,75.0,35,96,748,0
15502,1621673,10,14,2,1111.0,1218.0,6,67.0,67.0,37.0,11.0,11.0,18,250,215,0
15503,1470953,9,25,4,1515.0,2251.0,16,276.0,259.0,248.0,24.0,7.0,220,48,1999,0
15504,802423,5,31,6,1955.0,2047.0,16,52.0,53.0,32.0,79.0,80.0,48,219,90,1
15505,1556689,10,16,4,1521.0,1602.0,14,41.0,52.0,27.0,14.0,25.0,210,190,139,0
15506,587945,4,18,5,1802.0,2002.0,17,60.0,65.0,47.0,82.0,87.0,216,36,344,0
15507,1109137,7,31,4,1537.0,1640.0,18,63.0,74.0,49.0,26.0,37.0,157,263,308,0
15508,1074152,6,7,6,1837.0,2044.0,6,307.0,301.0,276.0,13.0,7.0,18,268,2092,1
15509,1169492,7,23,3,1612.0,1925.0,6,133.0,134.0,107.0,6.0,7.0,130,18,696,0
15510,1727634,12,3,3,1105.0,1214.0,17,69.0,65.0,53.0,59.0,55.0,275,175,237,0
15511,1565848,10,12,7,1217.0,1322.0,16,65.0,78.0,54.0,-6.0,7.0,149,63,329,1
15512,1690356,11,30,7,1111.0,1209.0,11,58.0,50.0,34.0,69.0,61.0,157,248,109,1
15513,66222,1,31,4,1110.0,1326.0,14,76.0,79.0,55.0,14.0,17.0,210,160,323,0
15514,1107918,7,2,3,1433.0,1702.0,18,149.0,147.0,128.0,15.0,13.0,209,111,936,0
15515,1426750,9,10,3,822.0,1118.0,17,176.0,165.0,136.0,33.0,22.0,219,104,992,0
15516,1758124,12,26,5,717.0,1028.0,17,131.0,140.0,113.0,8.0,17.0,204,2,889,0
15517,411379,3,16,7,1633.0,1743.0,18,190.0,197.0,171.0,1.0,8.0,250,209,1167,1
15518,388839,3,16,7,1025.0,1713.0,17,228.0,245.0,209.0,-2.0,15.0,220,177,1848,1
15519,729213,5,7,3,1811.0,1935.0,17,84.0,95.0,73.0,70.0,81.0,130,29,570,0
15520,623665,4,11,5,2115.0,2156.0,14,101.0,54.0,36.0,164.0,117.0,23,210,122,0
15521,1886843,12,15,1,1728.0,2042.0,1,134.0,135.0,112.0,22.0,23.0,210,37,867,0
15522,547284,3,21,5,1412.0,2144.0,3,272.0,295.0,254.0,-2.0,21.0,258,79,2329,0
15523,881548,6,4,3,1912.0,2042.0,17,90.0,80.0,75.0,27.0,17.0,271,268,404,0
15524,1342848,8,22,5,1052.0,1355.0,6,183.0,179.0,162.0,25.0,21.0,186,150,1090,0
15525,1674593,11,21,5,1001.0,1414.0,6,193.0,222.0,166.0,-13.0,16.0,18,265,1547,0
15526,1497374,9,20,6,1720.0,1833.0,1,133.0,160.0,113.0,-7.0,20.0,162,210,733,1
15527,1717515,11,28,5,1229.0,1308.0,4,99.0,114.0,76.0,-2.0,13.0,267,248,626,0
15528,251586,2,26,2,2108.0,2331.0,14,83.0,83.0,55.0,83.0,83.0,210,256,286,0
15529,134220,1,8,2,1146.0,1341.0,12,235.0,231.0,202.0,25.0,21.0,199,157,1536,0
15530,201231,2,16,6,1924.0,2248.0,17,204.0,165.0,190.0,123.0,84.0,179,130,937,1
15531,1430740,9,16,2,1450.0,1547.0,17,57.0,80.0,47.0,-3.0,20.0,76,165,296,0
15532,1630624,11,16,7,1846.0,2009.0,17,83.0,90.0,51.0,74.0,81.0,219,224,267,1
15533,289403,2,1,5,1325.0,1451.0,7,86.0,103.0,71.0,-7.0,10.0,18,218,508,0
15534,1043270,6,19,4,1303.0,1441.0,1,158.0,155.0,137.0,91.0,88.0,177,81,984,0
15535,1709438,11,4,2,1441.0,1902.0,1,141.0,160.0,123.0,77.0,96.0,155,81,1055,0
15536,102448,1,23,3,2003.0,2142.0,7,99.0,106.0,79.0,71.0,78.0,224,18,526,0
15537,780155,5,22,4,600.0,806.0,14,66.0,64.0,52.0,12.0,10.0,89,266,200,0
15538,927620,6,1,7,1340.0,1430.0,19,50.0,46.0,23.0,10.0,6.0,220,288,110,1
15539,192505,2,10,7,1610.0,1914.0,17,124.0,130.0,108.0,44.0,50.0,35,232,907,1
15540,662535,4,15,2,1607.0,1748.0,9,161.0,162.0,147.0,15.0,16.0,177,179,989,0
15541,295960,2,12,2,1248.0,1416.0,9,88.0,89.0,68.0,13.0,14.0,177,18,403,0
15542,455391,3,9,7,8.0,604.0,15,236.0,225.0,205.0,34.0,23.0,258,210,1721,1
15543,1243750,7,28,1,1225.0,2117.0,4,352.0,338.0,305.0,34.0,20.0,249,150,2446,0
15544,1221056,7,31,4,1658.0,1747.0,1,169.0,185.0,154.0,-8.0,8.0,81,157,1235,0
15545,1659289,11,16,7,2035.0,2152.0,15,137.0,164.0,118.0,23.0,50.0,80,258,967,1
15546,953592,6,17,2,1506.0,1739.0,15,333.0,325.0,310.0,23.0,15.0,135,157,2288,0
15547,1551685,10,10,5,2142.0,2231.0,14,109.0,122.0,90.0,14.0,27.0,267,258,599,0
15548,1505893,9,21,7,1840.0,2048.0,1,128.0,145.0,102.0,-7.0,10.0,210,81,802,1
15549,1854384,12,24,3,1324.0,1503.0,9,99.0,96.0,86.0,25.0,22.0,18,215,545,0
15550,723827,4,8,2,2146.0,2342.0,6,236.0,208.0,200.0,34.0,6.0,18,2,1269,0
15551,882857,6,5,4,1825.0,2027.0,17,62.0,65.0,50.0,7.0,10.0,243,36,335,0
15552,1792704,12,1,1,721.0,830.0,14,69.0,73.0,55.0,22.0,26.0,100,157,209,0
15553,1775101,12,3,3,1323.0,1435.0,19,72.0,72.0,47.0,46.0,46.0,155,251,288,0
15554,704857,4,2,3,1027.0,1144.0,3,77.0,87.0,70.0,15.0,25.0,208,16,539,0
15555,1258683,7,13,7,1407.0,1644.0,6,157.0,99.0,84.0,105.0,47.0,18,79,547,1
15556,1094653,7,18,5,1623.0,1816.0,17,233.0,230.0,204.0,26.0,23.0,177,80,1545,0
15557,1594481,10,14,2,1205.0,1422.0,12,137.0,147.0,115.0,25.0,35.0,177,140,828,0
15558,1151659,7,7,1,1250.0,1438.0,15,108.0,86.0,59.0,70.0,48.0,210,199,334,0
15559,380361,3,10,1,1613.0,1813.0,17,120.0,130.0,105.0,3.0,13.0,177,256,718,0
15560,1880470,12,8,1,1230.0,1317.0,0,107.0,107.0,87.0,12.0,12.0,64,181,518,0
15561,874443,5,9,5,2123.0,2228.0,5,65.0,109.0,37.0,159.0,203.0,96,37,200,0
15562,888148,6,9,1,1413.0,1515.0,17,62.0,70.0,43.0,0.0,8.0,219,232,238,0
15563,924202,6,23,1,1449.0,1704.0,18,135.0,100.0,85.0,144.0,109.0,87,96,487,0
15564,350251,2,29,5,652.0,1016.0,1,264.0,265.0,240.0,51.0,52.0,37,81,1562,0
15565,1856369,12,31,3,1145.0,1401.0,9,136.0,130.0,100.0,35.0,29.0,46,18,712,0
15566,1497287,9,21,7,1452.0,1622.0,1,150.0,155.0,107.0,87.0,92.0,162,210,733,1
15567,1705824,11,1,6,1549.0,1808.0,1,139.0,150.0,125.0,3.0,14.0,79,186,920,1
15568,1891611,12,22,1,2112.0,2331.0,1,139.0,145.0,115.0,46.0,52.0,186,135,921,0
15569,1851374,12,14,7,1011.0,1255.0,9,344.0,308.0,304.0,47.0,11.0,18,157,1946,1
15570,1818825,12,18,4,807.0,1015.0,16,188.0,165.0,155.0,45.0,22.0,63,136,913,0
15571,508064,3,27,4,1436.0,1616.0,11,40.0,45.0,26.0,46.0,51.0,210,23,122,0
15572,446714,3,10,1,1011.0,1243.0,15,272.0,269.0,216.0,9.0,6.0,210,157,1745,0
15573,486436,3,16,7,2202.0,2342.0,8,160.0,150.0,125.0,27.0,17.0,80,268,910,1
15574,1662406,11,1,6,1329.0,1926.0,15,237.0,256.0,214.0,7.0,26.0,259,210,1846,1
15575,1714561,11,27,4,1752.0,2045.0,3,173.0,157.0,149.0,38.0,22.0,249,216,933,0
15576,675575,4,8,2,1802.0,1933.0,11,91.0,135.0,70.0,3.0,47.0,238,96,416,0
15577,346479,2,1,5,1630.0,2019.0,1,229.0,200.0,175.0,64.0,35.0,150,186,1090,0
15578,1388705,8,3,7,2139.0,23.0,1,104.0,110.0,87.0,128.0,134.0,80,81,641,1
15579,1314404,8,16,6,1905.0,2029.0,14,144.0,164.0,124.0,47.0,67.0,80,183,964,1
15580,376418,3,7,5,2208.0,2313.0,17,65.0,60.0,47.0,78.0,73.0,179,274,251,0
15581,1184000,7,31,4,1907.0,2349.0,8,162.0,159.0,130.0,25.0,22.0,80,77,1084,0
15582,217631,2,29,5,1907.0,1940.0,17,93.0,100.0,82.0,10.0,17.0,206,80,495,0
15583,511372,3,28,5,1557.0,1658.0,12,61.0,66.0,43.0,17.0,22.0,199,187,297,0
15584,104210,1,8,2,1413.0,1641.0,7,148.0,155.0,130.0,22.0,29.0,280,18,784,0
15585,620189,4,25,5,1604.0,1819.0,14,135.0,98.0,73.0,144.0,107.0,35,210,409,0
15586,371892,3,3,1,816.0,1318.0,17,182.0,185.0,170.0,3.0,6.0,157,130,1390,0
15587,1720282,11,18,2,836.0,1136.0,5,360.0,384.0,315.0,-18.0,6.0,96,248,2425,0
15588,23198,1,25,5,2227.0,2325.0,17,58.0,60.0,45.0,30.0,32.0,155,248,258,0
15589,1586945,10,11,6,956.0,1017.0,11,81.0,85.0,67.0,2.0,6.0,81,245,435,1
15590,1684478,11,21,5,1428.0,1545.0,8,137.0,142.0,121.0,10.0,15.0,275,80,770,0
15591,41404,1,3,4,1515.0,1601.0,19,46.0,57.0,30.0,2.0,13.0,80,88,121,0
15592,643630,4,24,4,1022.0,1350.0,16,148.0,159.0,127.0,96.0,107.0,81,63,936,0
15593,172177,1,7,1,1201.0,1426.0,5,265.0,260.0,234.0,56.0,51.0,136,258,1635,0
15594,873046,5,23,5,1526.0,1819.0,5,233.0,233.0,197.0,16.0,16.0,96,136,1400,0
15595,642057,4,16,3,2030.0,2330.0,16,180.0,169.0,157.0,30.0,19.0,220,111,1020,0
15596,914369,6,29,7,2252.0,2249.0,17,57.0,60.0,46.0,204.0,207.0,158,2,289,1
15597,777679,5,14,3,841.0,920.0,14,99.0,115.0,71.0,0.0,16.0,267,270,588,0
15598,1172846,7,31,4,2031.0,2301.0,6,330.0,302.0,279.0,84.0,56.0,18,216,2172,0
15599,202356,2,17,7,1056.0,1202.0,17,66.0,70.0,52.0,42.0,46.0,200,130,303,1
15600,1172135,7,29,2,614.0,809.0,6,115.0,127.0,99.0,2.0,14.0,245,18,749,0
15601,1435558,9,24,3,1927.0,2013.0,17,46.0,60.0,33.0,43.0,57.0,104,284,197,0
15602,1522920,10,10,5,1907.0,2055.0,17,228.0,245.0,217.0,-10.0,7.0,48,80,1491,0
15603,205575,2,20,3,1207.0,1322.0,17,75.0,75.0,63.0,17.0,17.0,130,206,419,0
15604,863927,5,6,2,711.0,959.0,4,168.0,154.0,135.0,20.0,6.0,177,150,944,0
15605,1409955,8,19,2,2003.0,12.0,5,429.0,383.0,307.0,69.0,23.0,96,257,2401,0
15606,308592,2,18,1,1910.0,2128.0,11,78.0,70.0,50.0,118.0,110.0,210,64,296,0
15607,1074000,6,7,6,1136.0,1915.0,6,279.0,292.0,241.0,-7.0,6.0,259,18,2139,1
15608,1772313,12,12,5,2116.0,2332.0,18,136.0,129.0,89.0,78.0,71.0,140,96,644,0
15609,160609,1,30,3,1628.0,2114.0,1,166.0,175.0,140.0,9.0,18.0,249,81,1171,0
15610,1067154,6,29,7,2015.0,100.0,5,165.0,176.0,150.0,64.0,75.0,155,136,1222,1
15611,1439435,9,29,1,1441.0,2003.0,17,202.0,200.0,189.0,48.0,46.0,2,284,1497,0
15612,914230,6,29,7,1212.0,1247.0,17,215.0,220.0,198.0,102.0,107.0,140,220,1489,1
15613,1716669,11,21,5,2102.0,2305.0,4,123.0,130.0,97.0,50.0,57.0,63,37,728,0
15614,1498238,9,21,7,1040.0,1314.0,1,274.0,275.0,247.0,19.0,20.0,210,258,1846,1
15615,497840,3,11,2,2101.0,2207.0,11,66.0,80.0,57.0,17.0,31.0,81,168,394,0
15616,887788,6,9,1,1712.0,1852.0,17,100.0,65.0,90.0,57.0,22.0,158,76,293,0
15617,690799,4,15,2,2049.0,2209.0,1,140.0,145.0,107.0,29.0,34.0,162,210,733,0
15618,472046,3,20,4,1621.0,1922.0,6,121.0,132.0,102.0,-3.0,8.0,81,18,732,0
15619,1267795,8,8,5,1549.0,2129.0,17,220.0,230.0,208.0,14.0,24.0,204,130,1642,0
15620,1842678,12,1,1,1224.0,1418.0,7,114.0,90.0,87.0,30.0,6.0,139,18,377,0
15621,529967,3,18,2,1415.0,2040.0,1,265.0,244.0,220.0,71.0,50.0,249,210,1723,0
15622,1412920,8,7,4,1448.0,1807.0,5,259.0,248.0,205.0,29.0,18.0,162,136,1416,0
15623,1550519,10,27,1,1945.0,2218.0,13,153.0,150.0,110.0,13.0,10.0,162,57,641,0
15624,1828195,12,15,1,2018.0,2148.0,6,90.0,87.0,56.0,11.0,8.0,18,177,403,0
15625,754927,5,30,5,1148.0,1401.0,17,133.0,125.0,104.0,91.0,83.0,220,258,651,0
15626,176722,1,16,3,851.0,1027.0,5,156.0,162.0,111.0,0.0,6.0,96,210,719,0
15627,1456843,9,22,1,1834.0,2006.0,14,92.0,106.0,81.0,-1.0,13.0,18,61,554,0
15628,368997,2,4,1,2359.0,106.0,6,67.0,82.0,56.0,62.0,77.0,18,284,406,0
15629,726754,5,4,7,1231.0,1453.0,17,202.0,205.0,189.0,13.0,16.0,48,130,1246,1
15630,1278963,8,20,3,1857.0,1932.0,17,35.0,45.0,27.0,-3.0,7.0,130,20,148,0
15631,952352,6,29,7,1532.0,1623.0,14,111.0,97.0,74.0,51.0,37.0,267,220,507,1
15632,1150611,7,28,1,2012.0,2123.0,15,131.0,162.0,108.0,-18.0,13.0,162,210,733,0
15633,1143312,7,19,6,1210.0,1427.0,15,137.0,129.0,110.0,26.0,18.0,258,258,679,1
15634,1467887,9,9,2,1600.0,2341.0,16,281.0,302.0,263.0,119.0,140.0,258,219,2378,0
15635,902549,6,20,5,849.0,947.0,17,58.0,55.0,41.0,22.0,19.0,20,76,189,0
15636,1148848,7,12,6,1230.0,1532.0,15,122.0,126.0,107.0,119.0,123.0,80,249,794,1
15637,326178,2,10,7,2229.0,3.0,0,94.0,111.0,75.0,362.0,379.0,22,87,398,1
15638,563085,3,19,3,2001.0,2248.0,5,167.0,174.0,141.0,94.0,101.0,285,96,998,0
15639,988087,6,23,1,1335.0,1415.0,7,100.0,109.0,88.0,1.0,10.0,73,207,614,0
15640,918885,6,30,1,948.0,1105.0,18,137.0,138.0,118.0,37.0,38.0,294,136,772,0
15641,1662644,11,13,4,906.0,1027.0,15,81.0,94.0,53.0,-7.0,6.0,157,258,337,0
15642,1010832,6,6,5,4.0,101.0,11,57.0,45.0,40.0,131.0,119.0,210,65,135,0
15643,1170189,7,25,5,826.0,1603.0,6,277.0,272.0,252.0,11.0,6.0,157,18,1946,0
15644,910829,6,26,4,1025.0,1202.0,17,97.0,100.0,71.0,62.0,65.0,155,258,414,0
15645,531495,3,2,7,1454.0,1738.0,1,224.0,240.0,195.0,-7.0,9.0,162,81,1389,1
15646,793189,5,3,6,833.0,1124.0,15,111.0,110.0,90.0,34.0,33.0,210,48,622,1
15647,1095233,7,19,6,1236.0,1512.0,17,96.0,95.0,84.0,7.0,6.0,91,76,562,1
15648,439169,3,16,7,1454.0,1607.0,14,73.0,73.0,57.0,26.0,26.0,157,301,237,1
15649,125896,1,29,2,1705.0,1822.0,11,137.0,80.0,87.0,172.0,115.0,73,210,264,0
15650,1515819,9,5,5,2124.0,2210.0,6,106.0,118.0,84.0,-3.0,9.0,267,248,626,0
15651,1007199,6,5,4,818.0,934.0,11,76.0,70.0,49.0,14.0,8.0,287,81,237,0
15652,1024254,6,7,6,1655.0,2029.0,12,154.0,151.0,127.0,523.0,520.0,102,199,1026,1
15653,711268,4,28,1,1640.0,1951.0,4,191.0,175.0,148.0,81.0,65.0,96,177,938,0
15654,1907801,12,3,3,946.0,1100.0,4,74.0,78.0,55.0,47.0,51.0,163,263,324,0
15655,97304,1,20,7,1805.0,1946.0,6,101.0,116.0,87.0,20.0,35.0,18,104,581,1
15656,1186856,7,11,5,1543.0,1605.0,9,82.0,85.0,67.0,49.0,52.0,285,116,429,0
15657,1652699,11,3,1,1418.0,1740.0,14,142.0,156.0,125.0,34.0,48.0,267,199,991,0
15658,1827484,12,2,2,738.0,1010.0,17,92.0,100.0,80.0,10.0,18.0,216,266,630,0
15659,1807719,12,4,4,2007.0,2255.0,15,108.0,117.0,86.0,63.0,72.0,210,18,606,0
15660,1501380,9,19,5,1918.0,2249.0,1,151.0,165.0,136.0,49.0,63.0,81,240,1158,0
15661,801827,5,27,2,1826.0,2156.0,16,390.0,364.0,312.0,57.0,31.0,219,257,2378,0
15662,967258,6,3,2,2102.0,2248.0,15,106.0,129.0,91.0,107.0,130.0,258,258,679,0
15663,1686484,11,14,5,1826.0,2005.0,9,99.0,102.0,71.0,79.0,82.0,18,135,533,0
15664,313955,2,5,2,1004.0,1206.0,11,182.0,170.0,149.0,81.0,69.0,149,210,865,0
15665,903902,6,21,6,2133.0,2230.0,17,57.0,65.0,44.0,30.0,38.0,48,237,255,1
15666,423141,3,2,7,1204.0,1552.0,19,168.0,148.0,122.0,26.0,6.0,68,210,911,1
15667,5215,1,6,7,941.0,1043.0,17,122.0,115.0,102.0,18.0,11.0,80,155,629,1
15668,245000,2,13,3,948.0,1047.0,14,59.0,46.0,30.0,24.0,11.0,249,157,109,0
15669,800968,5,22,4,1140.0,1945.0,16,305.0,303.0,292.0,15.0,13.0,249,219,2369,0
15670,19748,1,22,2,1522.0,1640.0,17,78.0,75.0,62.0,10.0,7.0,48,61,314,0
15671,20355,1,22,2,1243.0,1336.0,17,53.0,60.0,43.0,6.0,13.0,216,111,279,0
15672,125926,1,30,3,1235.0,1330.0,11,115.0,130.0,100.0,0.0,15.0,63,210,599,0
